<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
^VN30,20170510,689.0700,695.6600,689.0700,690.5300,64751520
^VN30,20170511,692.1300,693.1900,689.6900,691.0200,80984890
^VN30,20170512,691.4600,693.8500,690.2900,690.8400,53644285
^VN30,20170515,691.3300,696.8600,691.3300,695.2200,61190810
^VN30,20170516,695.8600,698.6700,692.9100,692.9100,77798890
^VN30,20170517,692.9500,697.4700,691.0600,696.3700,48557300
^VN30,20170518,693.9300,701.2800,693.9200,695.3000,65265946
^VN30,20170519,696.6600,702.0300,695.5300,702.0300,61716370
^VN30,20170522,707.2700,715.2800,706.8400,710.8600,96339780
^VN30,20170523,711.9600,713.7000,708.1100,708.6200,65612212
^VN30,20170524,710.8100,719.5900,710.2700,718.2800,81723210
^VN30,20170525,718.4200,722.0600,715.7800,716.4000,72834895
^VN30,20170526,716.2400,719.3600,716.0700,718.8700,54939635
^VN30,20170529,723.2700,725.2000,721.9200,722.2600,71976210
^VN30,20170530,722.8200,723.5400,711.4800,711.4800,77080410
^VN30,20170531,712.0200,719.3200,709.7300,713.4300,74944720
^VN30,20170601,713.6300,719.7600,713.6300,719.7600,46914190
^VN30,20170602,720.3900,720.7500,715.7000,718.3300,46609735
^VN30,20170605,719.0500,724.3500,719.0500,721.7400,100566031
^VN30,20170606,722.5900,732.6900,722.5900,732.6900,72367040
^VN30,20170607,736.1700,739.5100,734.9500,737.1800,71098340
^VN30,20170608,737.7500,740.2500,734.0300,737.5200,76643851
^VN30,20170609,738.4700,743.9000,738.4700,740.2000,57558985
^VN30,20170612,740.6500,742.0000,735.2600,736.8600,51307620
^VN30,20170613,737.0300,741.3900,734.5300,741.3900,71036088
^VN30,20170614,744.4200,748.0400,743.6700,745.5300,81100480
^VN30,20170615,746.8700,750.7100,744.5800,746.5900,72414940
^VN30,20170616,751.5000,751.5000,748.0800,750.0700,101900600
^VN30,20170619,754.0300,757.5000,753.3600,757.5000,71437510
^VN30,20170620,759.7300,761.0400,756.7700,759.6700,73839836
^VN30,20170621,758.4900,759.8400,749.4700,759.8400,96626750
^VN30,20170622,759.6500,761.6200,757.1300,757.9400,75886230
^VN30,20170623,757.4400,758.9800,752.6900,758.2400,77588340
^VN30,20170626,759.9000,762.2700,757.9800,760.8000,56880670
^VN30,20170627,761.9600,761.9600,754.2300,755.0700,71710620
^VN30,20170628,754.1600,757.1000,751.2000,757.1000,55477750
^VN30,20170629,759.1300,763.1400,758.9400,761.2100,54179800
^VN30,20170630,763.6300,766.2900,763.0000,765.4100,72270856
^VN30,20170703,765.5200,770.5600,765.5200,765.8000,69746950
^VN30,20170704,765.8800,767.2800,760.9000,763.9200,82944580
^VN30,20170705,764.9100,765.8700,761.2800,765.8700,52664140
^VN30,20170706,768.8000,771.1300,768.3700,770.5800,67410770
^VN30,20170707,771.8900,771.9800,761.6100,761.6100,83673170
^VN30,20170710,761.6900,761.6900,748.0600,750.7900,68295435
^VN30,20170711,750.4000,753.2000,743.1300,752.7500,66593330
^VN30,20170712,756.0800,758.7200,752.2700,757.5700,52806280
^VN30,20170713,759.8000,761.3600,755.8100,761.3600,51383180
^VN30,20170714,762.7700,764.5300,759.0100,759.9700,49885800
^VN30,20170717,758.5300,758.7400,741.6600,745.5900,83823370
^VN30,20170718,739.2500,743.0000,733.6000,741.3200,72732450
^VN30,20170719,745.4400,745.7300,737.7700,737.7700,61791560
^VN30,20170720,735.4500,736.6400,732.0800,736.6400,51008480
^VN30,20170721,737.3700,739.4800,728.4700,728.4700,47178617
^VN30,20170724,727.5700,730.8600,723.4500,729.5400,36933938
^VN30,20170725,727.7900,737.9300,727.7900,737.9300,40084624
^VN30,20170726,739.6800,745.8400,736.3400,745.7900,48498496
^VN30,20170727,744.5000,747.0800,741.9600,743.7000,36267820
^VN30,20170728,742.7700,749.8600,742.2000,749.8600,54910350
^VN30,20170731,748.8800,756.2400,747.6100,756.2400,71988890
^VN30,20170801,755.5000,758.8100,754.6400,758.3600,55288900
^VN30,20170802,753.8500,759.5200,750.7500,756.0400,63106700
^VN30,20170803,755.7000,761.1700,755.7000,757.8800,64675565
^VN30,20170804,757.7900,761.4400,757.7900,761.4400,50765038
^VN30,20170807,762.1300,766.1200,761.2000,763.0800,47426510
^VN30,20170808,764.7000,764.7000,757.4700,758.4200,49415730
^VN30,20170809,755.3200,755.3200,741.3600,741.3600,73871844
^VN30,20170810,737.7200,745.3400,737.7200,743.4200,42161540
^VN30,20170811,742.1800,746.4200,739.3000,744.9900,49086040
^VN30,20170814,744.7200,751.3900,744.4500,751.3900,43742992
^VN30,20170815,752.1300,752.2500,744.9300,746.0700,37240170
^VN30,20170816,745.6600,749.3700,741.5700,749.3700,46529548
^VN30,20170817,749.3500,750.5800,743.2000,743.2000,49411647
^VN30,20170818,739.3100,745.9100,738.3300,744.3000,36151825
^VN30,20170821,744.2300,744.9600,741.6800,743.6600,32651580
^VN30,20170822,743.8600,743.8600,736.8800,738.2000,33121000
^VN30,20170823,739.4600,743.1000,736.7100,743.1000,29879400
^VN30,20170824,743.2300,749.8200,742.3400,747.7200,36778910
^VN30,20170825,746.8700,751.1400,746.8700,751.1400,35046040
^VN30,20170828,751.5900,758.0200,749.2000,758.0200,52888505
^VN30,20170829,757.8400,758.7600,754.5900,754.5900,47014640
^VN30,20170830,756.4900,764.5700,755.3200,764.5700,36302490
^VN30,20170831,765.4700,772.9100,764.2200,770.0800,55318580
^VN30,20170901,770.9700,774.7600,770.3900,774.0600,38755420
^VN30,20170905,775.2800,778.7100,771.6800,777.0200,39811180
^VN30,20170906,776.8700,777.9900,772.6300,776.9700,40692560
^VN30,20170907,777.1600,780.5400,776.0000,779.2000,43800790
^VN30,20170908,780.6200,786.8500,780.1800,784.7400,38650890
^VN30,20170911,785.0600,789.5300,779.5800,779.5800,42957350
^VN30,20170912,777.5500,783.5800,775.8100,782.5400,44574497
^VN30,20170913,785.4600,786.9600,783.5600,786.4300,41147820
^VN30,20170914,786.8200,793.1600,786.8200,789.4100,50018990
^VN30,20170915,786.2200,789.8800,784.4900,789.4900,55159133
^VN30,20170918,792.1600,795.3200,789.8300,793.7000,47041020
^VN30,20170919,794.1500,797.5400,792.6800,792.6800,47163353
^VN30,20170920,793.9300,793.9800,789.4300,790.4800,37534090
^VN30,20170921,790.4600,791.0000,786.0000,786.4100,40684150
^VN30,20170922,786.5100,791.6500,785.9900,789.7000,41383824
^VN30,20170925,789.8100,791.1600,785.6900,789.8900,39702290
^VN30,20170926,791.0300,791.0500,785.2400,791.0500,52522540
^VN30,20170927,788.0200,791.4300,787.6100,788.3100,39535620
^VN30,20170928,788.1500,795.9500,788.1500,790.7500,64702439
^VN30,20170929,791.4000,797.2600,791.4000,792.7200,41792428
^VN30,20171002,793.6400,796.0300,790.3700,790.7000,40122249
^VN30,20171003,791.7100,793.1900,785.1000,787.0200,42148370
^VN30,20171004,786.1700,795.7600,786.1200,795.7600,33182630
^VN30,20171005,797.4100,801.3600,796.7100,797.4200,55222660
^VN30,20171006,797.8200,800.7300,796.2300,800.4200,39451130
^VN30,20171009,802.8900,803.2300,798.9600,801.4900,42859900
^VN30,20171010,800.2300,805.3000,798.6300,805.3000,41993820
^VN30,20171011,804.8400,810.1200,804.4800,806.8300,57085952
^VN30,20171012,807.6300,813.2100,806.6500,809.6000,46041720
^VN30,20171013,807.9000,815.4700,807.4500,815.4700,38306070
^VN30,20171016,815.2700,817.7200,811.3900,811.8500,49243495
^VN30,20171017,811.7300,818.4800,811.2400,818.4800,53015730
^VN30,20171018,819.3600,821.2900,815.0600,816.8400,65566265
^VN30,20171019,817.6200,821.0800,815.2900,817.3900,54302416
^VN30,20171020,816.9900,821.5400,813.3800,813.9900,61592236
^VN30,20171023,811.4900,813.2300,806.5800,809.3600,54567200
^VN30,20171024,807.6000,815.2400,804.4300,815.2400,64260560
^VN30,20171025,816.0500,821.6100,812.9800,821.4500,62323245
^VN30,20171026,820.0100,825.9000,815.1600,822.5300,48028979
^VN30,20171027,823.1600,834.9100,820.1600,834.9100,42785489
^VN30,20171030,835.3300,841.3200,835.3300,837.5200,66275970
^VN30,20171031,836.6500,839.7900,829.7200,831.6200,52491370
^VN30,20171101,832.1000,835.4400,831.6300,835.3800,58160353
^VN30,20171102,835.3600,843.3400,826.7100,827.6600,56179880
^VN30,20171103,828.4400,840.0400,826.5900,840.0400,60825770
^VN30,20171106,842.9100,845.6700,839.8800,844.7300,60376564
^VN30,20171107,846.1700,850.6900,842.6700,846.0300,54871660
^VN30,20171108,849.5600,856.4700,848.2300,853.5700,76966940
^VN30,20171109,857.2600,858.9300,852.0600,853.0500,60552320
^VN30,20171110,850.2500,861.3600,850.1000,858.5500,75226165
^VN30,20171113,861.0000,868.5800,861.0000,868.1100,113370755
^VN30,20171114,868.5900,873.7400,861.9600,871.0800,89955002
^VN30,20171115,870.8500,880.7200,868.7500,877.5800,70792443
^VN30,20171116,875.2000,890.0100,875.2000,890.0100,87076599
^VN30,20171117,890.4900,897.3900,882.8100,887.4100,64774085
^VN30,20171120,886.4900,899.3100,883.7000,899.3100,63405026
^VN30,20171121,902.7600,923.5700,902.7600,910.5400,85063390
^VN30,20171122,912.4600,922.1800,909.9500,922.1800,84234319
^VN30,20171123,926.8300,933.4500,916.6100,922.9200,76674340
^VN30,20171124,920.3200,928.4100,914.9500,926.2100,74620608
^VN30,20171127,923.8000,939.3600,923.0000,930.9000,69440549
^VN30,20171128,931.2100,935.9700,926.1200,935.7400,72454961
^VN30,20171129,938.1800,946.5500,934.6400,946.5500,74500240
^VN30,20171130,951.0600,955.1700,943.0500,943.0500,80723110
^VN30,20171201,943.0800,953.2200,943.0800,952.4600,56794710
^VN30,20171204,954.3100,968.5300,954.3100,966.4400,87100940
^VN30,20171205,968.5800,970.3500,944.0700,944.0700,89821400
^VN30,20171206,940.8200,941.3200,919.9900,939.0600,85471540
^VN30,20171207,942.0700,945.5200,923.2300,928.7400,54304335
^VN30,20171208,928.3200,935.5100,920.9700,930.2500,57160920
^VN30,20171211,928.3900,928.3900,908.2900,908.2900,54903330
^VN30,20171212,919.0400,922.2400,883.5200,914.8200,82584910
^VN30,20171213,919.5800,920.3800,911.0100,913.3300,56744834
^VN30,20171214,913.3000,928.2100,913.3000,928.2100,42145580
^VN30,20171215,925.6500,933.0900,925.2000,926.7000,65584840
^VN30,20171218,937.8100,950.8100,937.6400,950.8100,57612089
^VN30,20171219,955.9900,959.3300,947.2400,947.6200,59817234
^VN30,20171220,947.5100,954.9600,942.0700,948.7800,58636489
^VN30,20171221,944.9000,953.2600,936.5300,936.5300,56513640
^VN30,20171222,939.4800,946.0100,937.7500,945.8800,71288159
^VN30,20171225,947.0600,950.6400,944.7700,949.2800,42192577
^VN30,20171226,951.2700,955.8100,948.6800,955.7300,65423861
^VN30,20171227,957.7600,962.3300,955.1400,958.0200,81061154
^VN30,20171228,960.3800,968.4000,957.1900,966.9100,59508766
^VN30,20171229,968.2800,980.4700,967.2000,975.5200,78235322
^VN30,20180102,977.2000,992.7200,975.4900,992.7200,80769723
^VN30,20180103,996.2300,1011.8400,995.7400,1004.6600,90641315
^VN30,20180104,1007.6000,1014.1700,1006.9600,1014.1500,96945750
^VN30,20180105,1014.4200,1014.4200,1005.1000,1007.7300,91063856
^VN30,20180108,1006.2500,1023.5000,1000.2900,1023.5000,113036370
^VN30,20180109,1028.0500,1040.5800,1019.5200,1039.6400,127836250
^VN30,20180110,1040.6100,1047.5900,1033.5400,1039.7000,151724530
^VN30,20180111,1036.0200,1050.2300,1031.4301,1047.2000,99856550
^VN30,20180112,1050.0800,1058.2000,1044.8500,1049.8600,130914470
^VN30,20180115,1050.3500,1063.1100,1042.6400,1063.1100,112280230
^VN30,20180116,1056.9500,1063.4600,1047.9000,1061.7800,121773899
^VN30,20180117,1060.3600,1061.4900,1030.0000,1030.0000,118460910
^VN30,20180118,1028.3900,1048.5601,1013.1100,1048.5601,112401765
^VN30,20180119,1050.0100,1062.1300,1046.9200,1053.4700,119659150
^VN30,20180122,1059.2000,1084.0900,1059.1899,1082.7100,93620190
^VN30,20180125,1093.4900,1109.9800,1088.6899,1095.5200,188729608
^VN30,20180126,1096.0900,1112.5900,1088.0000,1104.4200,99329760
^VN30,20180129,1108.9800,1118.0800,1095.7500,1096.7800,113269603
^VN30,20180130,1087.5699,1099.1600,1078.9800,1099.1600,109844690
^VN30,20180131,1097.3800,1113.3700,1094.7700,1095.9000,109605210
^VN30,20180201,1098.3000,1098.3000,1076.0900,1086.9000,93377637
^VN30,20180202,1087.2400,1090.4000,1075.6500,1090.4000,71954146
^VN30,20180205,1081.7000,1081.7000,1035.0200,1035.0200,98880450
^VN30,20180206,1013.7000,1015.5600,969.0100,1007.7200,152314921
^VN30,20180207,1034.7600,1040.2300,1025.3000,1030.9100,74667600
^VN30,20180208,1024.1300,1031.9800,1013.5600,1013.5600,50850123
^VN30,20180209,983.6000,996.7700,966.7800,996.7700,67179660
^VN30,20180212,1001.7000,1034.7600,1001.7000,1034.7600,60024580
^VN30,20180213,1043.4399,1055.8600,1043.4399,1054.0900,57865140
^VN30,20180221,1064.5500,1081.8199,1063.7300,1075.4700,80659866
^VN30,20180222,1068.8400,1078.4800,1063.4600,1064.2800,91287650
^VN30,20180223,1073.5601,1089.9600,1068.7500,1089.9600,87886563
^VN30,20180226,1101.6600,1113.0100,1099.7100,1099.7100,100634850
^VN30,20180227,1108.8700,1110.1100,1094.1700,1106.0900,81120980
^VN30,20180228,1096.3000,1113.5900,1095.9800,1108.2300,107207260
^VN30,20180301,1106.0300,1116.7900,1098.5100,1105.8400,101808940
^VN30,20180302,1095.3101,1109.5100,1092.1801,1106.9200,78014690
^VN30,20180305,1113.7100,1116.8000,1080.8300,1080.8300,116602320
^VN30,20180306,1091.9800,1103.3101,1075.7800,1103.3101,78348153
^VN30,20180307,1102.8500,1106.8900,1084.5300,1092.1700,81045500
^VN30,20180308,1092.2900,1109.2900,1091.7000,1105.0300,49865100
^VN30,20180309,1107.8300,1117.9000,1102.0699,1106.5400,69752090
^VN30,20180312,1108.7000,1116.3800,1104.8500,1106.9700,80692625
^VN30,20180313,1106.8800,1112.9800,1098.5800,1111.3800,81516280
^VN30,20180314,1111.5800,1121.7400,1111.5800,1115.0000,89246020
^VN30,20180315,1114.8900,1114.9000,1105.2600,1110.2600,75727400
^VN30,20180316,1112.2800,1118.3600,1109.8500,1112.9301,112875080
^VN30,20180319,1117.1300,1134.7500,1117.1300,1130.2600,75283230
^VN30,20180320,1130.0900,1139.2300,1126.0000,1134.1899,73158990
^VN30,20180321,1134.7900,1148.6400,1134.7900,1147.2600,82803140
^VN30,20180322,1147.9000,1159.3700,1144.4399,1144.5800,75389184
^VN30,20180323,1144.1801,1144.1801,1113.7000,1128.9301,110407547
^VN30,20180326,1129.0500,1151.3199,1123.9000,1146.7300,78079962
^VN30,20180327,1146.8600,1162.3500,1146.8600,1150.3000,71954530
^VN30,20180328,1150.3300,1158.7500,1144.7100,1151.0900,60033155
^VN30,20180329,1151.6500,1155.6500,1141.6500,1144.7400,60671042
^VN30,20180330,1144.9000,1154.5900,1136.2000,1153.0800,59183150
^VN30,20180402,1153.1100,1174.1300,1153.1100,1171.2100,76272290
^VN30,20180403,1171.8900,1173.1801,1156.9100,1160.9700,84653045
^VN30,20180404,1161.2400,1176.2200,1161.2400,1165.7500,82360001
^VN30,20180405,1164.8700,1175.6400,1163.7600,1169.1200,70585920
^VN30,20180406,1170.4200,1180.6000,1170.1100,1174.3700,78477840
^VN30,20180409,1174.0200,1181.5800,1169.5601,1177.6801,87631004
^VN30,20180410,1177.8500,1185.0601,1161.7100,1168.0601,93783208
^VN30,20180411,1168.4100,1172.4399,1137.2000,1137.2000,105603961
^VN30,20180412,1136.7600,1143.5000,1121.4700,1143.5000,67367390
^VN30,20180413,1146.6700,1153.9500,1131.6100,1134.2100,83939240
^VN30,20180416,1133.0000,1136.8000,1122.2600,1128.0300,75375681
^VN30,20180417,1128.1100,1136.1700,1119.7000,1130.3199,57922200
^VN30,20180418,1131.5601,1136.9800,1115.1801,1115.7000,50727775
^VN30,20180419,1114.9800,1115.0000,1066.0900,1066.0900,80745853
^VN30,20180420,1066.3300,1089.6200,1047.7100,1089.4500,113030518
^VN30,20180423,1091.1801,1098.5800,1055.3700,1055.3700,75426619
^VN30,20180424,1055.2400,1060.9200,1027.7400,1053.9900,70634440
^VN30,20180426,1055.9500,1057.2000,1011.5100,1018.9700,86283515
^VN30,20180427,1018.0600,1029.3600,1007.3900,1027.9700,71146860
^VN30,20180502,1029.7600,1033.2000,1009.9800,1012.8400,68947860
^VN30,20180503,1011.8300,1012.1200,989.0000,1010.3500,91654760
^VN30,20180504,1012.4400,1023.1600,1006.9900,1010.8900,61735111
^VN30,20180507,1010.9900,1048.0300,1010.9900,1048.0300,65364660
^VN30,20180508,1048.5300,1059.6801,1042.5900,1047.8300,76303705
^VN30,20180509,1047.4301,1058.0900,1037.1000,1046.3900,59641244
^VN30,20180510,1046.9000,1047.5000,1009.7900,1019.6900,73418092
^VN30,20180511,1019.3300,1031.7700,1003.4700,1030.7900,62191228
^VN30,20180514,1031.1801,1051.4500,1029.9200,1051.4500,48249030
^VN30,20180515,1055.8199,1067.6100,1052.1600,1055.4900,53736189
^VN30,20180516,1055.3101,1055.3101,1031.3300,1034.3000,46169980
^VN30,20180517,1034.2000,1035.4500,1007.0900,1007.0900,55498350
^VN30,20180518,1007.0500,1023.2300,989.2000,1022.2100,57991500
^VN30,20180521,1023.2800,1027.8500,997.2100,997.2100,48603160
^VN30,20180522,996.1900,996.1900,947.7000,958.9500,76253270
^VN30,20180523,957.7200,973.0700,945.0100,968.5400,89251050
^VN30,20180524,968.9300,974.1700,951.1700,960.5500,56443699
^VN30,20180525,958.7400,960.5700,936.3200,936.3200,59061297
^VN30,20180528,932.0000,932.0000,894.3100,898.0000,84476050
^VN30,20180529,897.1300,932.8200,881.9100,924.9000,70930520
^VN30,20180530,924.4700,925.1800,902.0000,918.6400,60657082
^VN30,20180531,917.9400,950.4900,914.5700,947.3100,79032460
^VN30,20180601,949.1300,970.8100,948.6900,969.1500,82276440
^VN30,20180604,970.8100,997.0000,970.8100,996.6700,65618230
^VN30,20180605,996.5500,1008.8300,996.1500,1007.3200,91469171
^VN30,20180606,1007.5100,1023.3800,995.2900,1022.7200,68128057
^VN30,20180607,1023.9500,1034.7200,1020.7700,1026.7500,69554720
^VN30,20180608,1026.7600,1028.4200,1017.9000,1025.8700,55016853
^VN30,20180611,1025.7100,1034.8500,1016.2200,1024.8500,74450117
^VN30,20180612,1021.0200,1021.0200,989.5300,1008.7600,87641240
^VN30,20180613,1008.3200,1019.3200,1005.5800,1018.5900,40690990
^VN30,20180614,1018.0700,1022.9500,1004.3100,1004.3100,53686420
^VN30,20180615,1004.1400,1005.7100,994.3800,1005.0400,61140930
^VN30,20180618,1004.9700,1006.5800,970.3500,970.3500,58328070
^VN30,20180619,970.0600,970.0600,919.0900,945.1100,99043457
^VN30,20180620,945.3000,966.8600,936.8300,966.8600,45846740
^VN30,20180621,966.9100,966.9100,950.0600,955.7500,36517210
^VN30,20180622,954.7000,974.4200,945.5900,973.0500,43745708
^VN30,20180625,973.4500,989.1800,973.4500,982.0900,39986730
^VN30,20180626,981.9700,981.9700,959.2900,973.9000,35777042
^VN30,20180627,973.8900,976.9300,961.2900,961.2900,36064317
^VN30,20180628,962.9300,967.2800,943.1200,947.0300,52710210
^VN30,20180629,945.2600,951.7400,939.7000,947.5500,41820990
^VN30,20180702,945.9400,945.9400,917.8000,930.1200,62208134
^VN30,20180703,931.1200,931.1200,891.9700,891.9700,72745640
^VN30,20180704,892.0100,901.6400,880.3700,900.8900,47754238
^VN30,20180705,901.2500,905.5100,875.1700,883.7700,49733170
^VN30,20180706,880.1700,910.1400,870.3400,905.6200,64070200
^VN30,20180709,905.9700,916.8400,896.7900,898.7300,46150249
^VN30,20180710,898.0900,906.2500,897.9600,897.9600,41415851
^VN30,20180711,894.1600,894.1600,871.2200,881.1400,57534976
^VN30,20180712,877.6800,893.1500,870.5300,883.8700,38913430
^VN30,20180713,886.1700,902.1400,886.1700,899.4500,45049188
^VN30,20180716,901.6800,910.8200,897.0300,904.1800,49119390
^VN30,20180717,903.8700,915.5300,892.3900,915.5300,47015320
^VN30,20180718,915.6900,935.4200,915.2300,935.4200,60414000
^VN30,20180719,935.5400,946.3900,934.2000,941.0900,56923927
^VN30,20180720,939.2700,941.4100,926.5000,926.5000,61820210
^VN30,20180723,927.0100,945.1300,926.5600,931.3100,77024364
^VN30,20180724,931.2000,932.8300,916.1900,923.5300,59409570
^VN30,20180725,923.5500,931.5500,915.6800,915.6800,57450420
^VN30,20180726,915.7000,921.3300,907.6000,921.3300,48179640
^VN30,20180727,923.0200,930.5700,918.3700,927.1900,45385690
^VN30,20180730,927.3600,940.2500,927.3600,939.6000,52471445
^VN30,20180731,938.7300,948.3800,934.3900,944.3800,62664630
^VN30,20180801,944.3100,947.0800,935.6300,939.3100,57100880
^VN30,20180802,939.8500,939.8500,924.3800,937.8600,57091297
^VN30,20180803,938.5100,949.9300,938.5100,941.1200,47690740
^VN30,20180806,941.1300,943.9800,935.7500,939.8400,49401784
^VN30,20180807,939.8100,941.6300,933.7700,936.9200,55903110
^VN30,20180808,937.6900,946.0700,937.5800,945.8900,50322120
^VN30,20180809,945.7800,954.3800,942.8300,943.9100,64853314
^VN30,20180810,942.8500,948.6900,936.4400,948.3200,46496424
^VN30,20180813,946.7500,960.0200,941.9500,960.0200,84064360
^VN30,20180814,960.2900,968.6200,959.2300,965.6000,59711920
^VN30,20180815,965.6100,969.8000,947.7800,947.8200,68640151
^VN30,20180816,946.9100,950.1800,932.2700,950.1800,68203103
^VN30,20180817,951.6800,959.3900,949.2300,949.2300,48036580
^VN30,20180820,949.3000,952.1600,942.3300,945.6500,55717330
^VN30,20180821,946.5500,955.2700,944.8800,955.2700,54353650
^VN30,20180822,956.0000,963.1700,956.0000,959.6300,77679536
^VN30,20180823,960.0900,963.9100,957.9800,960.9400,45087300
^VN30,20180824,960.2200,963.0900,955.1600,960.4200,59841310
